дата_факт,регион,девелопер_корр,нейминг,м2,шт,микс,базовая,чистовая,локация SMLT,координаты,индекс,индекс_проект,дата,комментарий
01.12.2022,Московская область,Град Девелопмент,Домодедово Парк,"27354,6",572,3550143365,3550143365,4097235365,ПРИБРЕЖНЫЙ ПАРК / НОВОЕ ВИДНОЕ,"[55.473699, 37.705580]",1,1_Домодедово Парк,01.01.2023,
01.12.2022,Московская область,Абсолют Недвижимость,Резиденции Сколково,"14523,4",180,3282493592,3282493592,4008663592,ЗАРЕЧЬЕ ПАРК,"[55.683224, 37.394101]",3,3_Резиденции Сколково,01.01.2023,
01.12.2022,Московская область,Metrofond Development,Замитино,"3095,2",71,431668099,431668099,493572099,ПЯТНИЦКИЕ ЛУГА / КВАРТАЛ САБУРОВО,"[55.885307, 37.258228]",1,1_Замитино,01.01.2023,
01.12.2022,Московская область,Садовое Кольцо,М5,"1768,83",32,385418778,385418778,473860278,СПУТНИК / КВАРТАЛ СТРОГИНО,"[55.812862, 37.354391]",2,2_М5,01.01.2023,
01.12.2022,Новая Москва,Инвесттраст,Новые Ватутинки,"438,8",9,88966300,80190300,88966300,НОВОЕ ВНУКОВО / ЗАПАДНЫЙ КВАРТАЛ / КВАРТАЛ МАРЬИНО / ЦВЕТОЧНЫЕ ПОЛЯНЫ,"[55.518669, 37.348826]",3,3_Новые Ватутинки,01.01.2023,
01.02.2023,Новая Москва,Самолет,Цветочные поляны,"35820,5",784,6088880524,5769132524,6485542524,НОВОЕ ВНУКОВО / ЗАПАДНЫЙ КВАРТАЛ / КВАРТАЛ МАРЬИНО / ЦВЕТОЧНЫЕ ПОЛЯНЫ,"[55.560444, 37.309453]",5,5_Цветочные поляны,01.03.2023,
01.12.2022,Новая Москва,ПИК,Бунинские луга,"27091,7",672,6075815889,5533981889,6075815889,АЛХИМОВО / ОСТАФЬЕВО / ПОДОЛЬСКИЕ КВАРТАЛЫ / ЭКО БУНИНО,"[55.543718, 37.482062]",3,3_Бунинские луга,01.01.2023,
01.12.2022,Новая Москва,ПИК,Саларьево Парк,"40331,8",868,8595189390,7788553390,8595189390,ТРОПАРЁВО ПАРК / КВАРТАЛ РУМЯНЦЕВО,"[55.617103, 37.414014]",3,3_Саларьево Парк,01.01.2023,
01.12.2022,Новая Москва,ПИК,Середневский лес,9385,254,1694742906,1507042906,1694742906,НОВОЕ ВНУКОВО / ЗАПАДНЫЙ КВАРТАЛ / КВАРТАЛ МАРЬИНО / ЦВЕТОЧНЫЕ ПОЛЯНЫ,"[55.567989, 37.285681]",4,4_Середневский лес,01.01.2023,
01.02.2023,Новая Москва,Самолет,Эко Бунино,38209,836,7758252942,7228204942,7992384942,АЛХИМОВО / ОСТАФЬЕВО / ПОДОЛЬСКИЕ КВАРТАЛЫ / ЭКО БУНИНО,"[55.543638, 37.458920]",6,6_Эко Бунино,01.03.2023,
01.01.2023,Москва,Apsis Globe,Сити Микc,5418,248,1383480000,1275120000,1383480000,ТРОПАРЁВО ПАРК / КВАРТАЛ РУМЯНЦЕВО,"[55.661176, 37.453333]",1,1_Сити Микc,01.02.2023,
01.01.2023,Москва,Level Group,Левел Мичуринский,"10491,5",146,3788967199,3777780199,4302355199,ВЕРЕЙСКАЯ 41,"[55.687563, 37.469647]",5,5_Левел Мичуринский,01.02.2023,
01.01.2023,Москва,Level Group,Левел Нагатинская,5582,124,2068939983,2058939083,2215235083,НОВОДАНИЛОВСКАЯ 8,"[55.682613, 37.637947]",4,4_Левел Нагатинская,01.02.2023,
01.01.2023,Москва,Level Group,Левел Стрешнево,"8346,8",132,2306517782,2301759182,2535469582,СПУТНИК / КВАРТАЛ СТРОГИНО,"[55.825512, 37.412730]",1,1_Левел Стрешнево,01.02.2023,
01.01.2023,Москва,MR Group,Мод,19366,329,8059855025,7818939025,8787239025,ОКТЯБРЬСКАЯ 98,"[55.798185, 37.624556]",5,5_Мод,01.02.2023,
01.01.2023,Москва,MR Group,Павелецкая Сити,"14442,8",206,6409962863,6265534863,6987674863,СТРЕМЯННЫЙ 2,"[55.719134, 37.636125]",5,5_Павелецкая Сити,01.02.2023,
01.01.2023,Москва,MR Group,Сити Бэй,"26377,5",475,8564367952,8379725452,9118295452,СПУТНИК / КВАРТАЛ СТРОГИНО,"[55.829709, 37.402839]",5,5_Сити Бэй,01.02.2023,
01.01.2023,Москва,October Group,Сторис,"3791,7",65,1578855845,1578855845,1768440845,ВЕРЕЙСКАЯ 41,"[55.697789, 37.471123]",2,2_Сторис,01.02.2023,
01.01.2023,Москва,Prime Life Development,Первый Нагатинский,"5690,4",104,2163623269,2106719269,2391239269,НОВОДАНИЛОВСКАЯ 8,"[55.682238, 37.626213]",1,1_Первый Нагатинский,01.02.2023,
01.01.2023,Москва,Seven Suns Development,Станция Л,"36700,6",738,7552766730,6818754730,7552766730,КВАРТАЛ ДОМАШНИЙ / КВАРТАЛ НА ВОДЕ,"[55.663448, 37.735731]",2,2_Станция Л,01.02.2023,
01.01.2023,Москва,StMichael,Зорге 9,"7142,8",153,3248857964,3204233664,3404232064,ВЕРЕСК / МЯТА,"[55.783078, 37.508733]",6,6_Зорге 9,01.02.2023,
01.01.2023,Москва,А101,Южные сады,"56047,8",1050,13330911618,13189992518,14310948518,АЛХИМОВО / ОСТАФЬЕВО / ПОДОЛЬСКИЕ КВАРТАЛЫ / ЭКО БУНИНО,"[55.548671, 37.517377]",2,2_Южные сады,01.02.2023,
01.01.2023,Москва,КОРТРОС,Ай Лав,45015,658,16610815195,16343416195,18594166195,ОКТЯБРЬСКАЯ 98,"[55.810057, 37.625859]",3,3_Ай Лав,01.02.2023,
01.01.2023,Москва,Крост,Театральный квартал,"11316,5",152,4121360030,4121360030,4687185030,ВЕРЕСК / МЯТА,"[55.791486, 37.477368]",5,5_Театральный квартал,01.02.2023,
01.01.2023,Москва,ЛСР,Вейв,"8135,4",189,2666466953,2666466953,2894258153,КВАРТАЛ ДОМАШНИЙ / КВАРТАЛ НА ВОДЕ,"[55.636903, 37.706174]",1,1_Вейв,01.02.2023,
01.01.2023,Москва,ЛСР,Зиларт,"46333,1",716,21751044695,21751044695,24067699695,НОВОДАНИЛОВСКАЯ 8,"[55.698017, 37.635941]",5,5_Зиларт,01.02.2023,
01.01.2023,Москва,ПИК,Большая Очаковская 2,"12556,6",271,3820277896,3569145896,3820277896,ВЕРЕЙСКАЯ 41,"[55.692024, 37.467509]",3,3_Большая Очаковская 2,01.02.2023,
01.01.2023,Москва,ПИК,Вангарден,"16098,8",323,4815837599,4703145999,5153912399,ВЕРЕЙСКАЯ 41,"[55.693886, 37.459684]",4,4_Вангарден,01.02.2023,
01.01.2023,Москва,ПИК,Люблинский парк,"40075,8",1042,8835362678,8033846678,8835362678,КВАРТАЛ ДОМАШНИЙ / КВАРТАЛ НА ВОДЕ,"[55.662060, 37.731560]",3,3_Люблинский парк,01.02.2023,
01.01.2023,Москва,ПИК,Митинский лес,23440,585,4820029584,4351229584,4820029584,БОЛЬШОЕ ПУТИЛКОВО / ПЯТНИЦКОЕ 58,"[55.861683, 37.374618]",4,4_Митинский лес,01.02.2023,
01.01.2023,Москва,ПИК,Никольские луга,"12022,8",277,2105879193,1865423193,2105879193,АЛХИМОВО / ОСТАФЬЕВО / ПОДОЛЬСКИЕ КВАРТАЛЫ / ЭКО БУНИНО,"[55.520161, 37.572145]",1,1_Никольские луга,01.02.2023,
01.01.2023,Москва,ПИК,Полар,"12003,3",296,2740138814,2500072814,2740138814,МЫТИЩИ ПАРК / ДОЛИНА ЯУЗЫ,"[55.892933, 37.643937]",5,5_Полар,01.02.2023,
01.01.2023,Москва,ПИК,Руставели 14,"16977,8",386,5074686020,4752821720,5092377720,ОКТЯБРЬСКАЯ 98,"[55.812141, 37.599946]",6,6_Руставели 14,01.02.2023,
01.01.2023,Москва,ПИК (Forma),Форст,"15867,6",254,6402943349,6402181349,7195561349,НОВОДАНИЛОВСКАЯ 8,"[55.705952, 37.631786]",3,3_Форст,01.02.2023,
01.01.2023,Москва,Пионер,Прайд,7141,94,2909042071,2750102071,3107152071,ОКТЯБРЬСКАЯ 98,"[55.798583, 37.599694]",4,4_Прайд,01.02.2023,
01.01.2023,Москва,Пионер,Хай Лайф,"11630,2",119,7010186737,6616965737,7547381737,СТРЕМЯННЫЙ 2,"[55.725578, 37.645064]",4,4_Хай Лайф,01.02.2023,
01.01.2023,Москва,РГ Девелопмент,Родной Город. Октябрьское поле,"13568,8",285,4386859060,4115483060,4386859060,ВЕРЕСК / МЯТА,"[55.790656, 37.471066]",7,7_Родной Город. Октябрьское поле,01.02.2023,
01.03.2023,Москва,Самолет,Вереск,"9779,1",172,3551452574,3551452574,3825267374,ВЕРЕСК / МЯТА,"[55.784648, 37.494212]",8,8_Вереск,01.04.2023,
01.03.2023,Москва,Самолет,Мята,"2157,8",46,540242886,540242886,583398886,ВЕРЕСК / МЯТА,"[55.770803, 37.517938]",9,9_Мята,01.04.2023,
01.03.2023,Москва,Самолет,Октябрьская 98,7129,182,1792626527,1764525727,1964137727,ОКТЯБРЬСКАЯ 98,"[55.799789, 37.614735]",7,7_Октябрьская 98,01.04.2023,
01.03.2023,Москва,Самолет,Пятницкое 58,"9719,8",353,1908594808,1714198808,1908594808,БОЛЬШОЕ ПУТИЛКОВО / ПЯТНИЦКОЕ 58,"[55.863400, 37.355536]",5,5_Пятницкое 58,01.04.2023,
01.02.2023,Москва,Самолет,Стремянный 2,"5549,1",120,2717418296,2717418296,2994873296,СТРЕМЯННЫЙ 2,"[55.728882, 37.636162]",6,6_Стремянный 2,01.03.2023,
01.01.2023,Москва,СЗ Звездный,Сенатор,"1189,6",19,511085811,511085811,570565811,ОКТЯБРЬСКАЯ 98,"[55.814146, 37.634410]",1,1_Сенатор,01.02.2023,
01.01.2023,Москва,Ташир,Стеллар Сити,"6125,8",150,1744868750,1728999050,1851515050,ЗАРЕЧЬЕ ПАРК,"[55.701237, 37.394988]",1,1_Стеллар Сити,01.02.2023,
01.01.2023,Москва,ФСК,Первый Ленинградский,"31663,1",568,6627416138,6185215138,6818477138,МОЛЖАНИНОВО / КВАРТАЛ ИВАКИНО,"[55.932430, 37.384927]",3,3_Первый Ленинградский,01.02.2023,
01.01.2023,Москва,ФСК,Роттердам,"9065,7",155,3830565025,3758130025,4211415025,НОВОДАНИЛОВСКАЯ 8,"[55.686006, 37.625426]",2,2_Роттердам,01.02.2023,
01.01.2023,Москва,Эталон,Воксхолл,"15790,1",232,8236084162,8236084162,9499292162,СТРЕМЯННЫЙ 2,"[55.727558, 37.642897]",3,3_Воксхолл,01.02.2023,
01.01.2023,Москва,Эталон,Шагал,"15662,2",289,6093007796,6093007796,6876117796,НОВОДАНИЛОВСКАЯ 8,"[55.686989, 37.640057]",6,6_Шагал,01.02.2023,
01.01.2023,Московская область,AFI Development,Одинбург,"7673,6",156,1360831087,1355160187,1508632187,РУБЛЁВСКИЙ КВАРТАЛ,"[55.681265, 37.245342]",3,3_Одинбург,01.02.2023,
01.01.2023,Московская область,Ingrad,Новое Медведково,"9432,7",169,1804693172,1738627172,1927281172,МЫТИЩИ ПАРК / ДОЛИНА ЯУЗЫ,"[55.925294, 37.726672]",7,7_Новое Медведково,01.02.2023,
01.01.2023,Московская область,Ingrad,Одинград Семейный квартал,"7816,5",163,1607619025,1569517025,1725847025,РУБЛЁВСКИЙ КВАРТАЛ,"[55.678005, 37.236267]",4,4_Одинград Семейный квартал,01.02.2023,
01.01.2023,Московская область,Magnum Development,Либерти,7573,176,1385337593,1385337593,1536797593,ЛЮБЕРЦЫ / НОВОГРАД ПАВЛИНО,"[55.674486, 37.868286]",1,1_Либерти,01.02.2023,
01.01.2023,Московская область,MR Group,Эко Видное 2.0,"14681,4",305,2372762929,2257126429,2550754429,ПРИБРЕЖНЫЙ ПАРК / НОВОЕ ВИДНОЕ,"[55.530623, 37.724499]",3,3_Эко Видное 2.0,01.02.2023,
01.01.2023,Московская область,Rose Group/ПроГород ВЭБ,Микрогород в лесу,98,1,22724000,22038000,23998000,БОЛЬШОЕ ПУТИЛКОВО / ПЯТНИЦКОЕ 58,"[55.870159, 37.327588]",2,2_Микрогород в лесу,01.02.2023,
01.01.2023,Московская область,Абсолют,Резиденции Сколково,"14915,5",187,3366891704,3366891704,3665201704,ЗАРЕЧЬЕ ПАРК,"[55.683224, 37.394101]",3,3_Резиденции Сколково,01.02.2023,
01.01.2023,Московская область,Главстрой,Квартал героев,"30547,9",704,4866889438,4255931438,4866889438,КВАРТАЛ АВИАТОРОВ,"[55.737390, 38.001656]",5,5_Квартал героев,01.02.2023,
01.01.2023,Московская область,Главстрой,Столичный,"56667,4",1417,8562196112,7428848112,8562196112,КВАРТАЛ АВИАТОРОВ,"[55.740059, 38.030002]",4,4_Столичный,01.02.2023,
01.01.2023,Московская область,Гранель,Аникеевский,"8441,8",178,1274307179,1245685179,1414521179,ПЯТНИЦКИЕ ЛУГА / КВАРТАЛ САБУРОВО,"[55.818152, 37.200354]",3,3_Аникеевский,01.02.2023,
01.01.2023,Московская область,Гранель,Бригантина,"10174,4",214,1803793350,1803793350,2007281350,МОЛЖАНИНОВО / КВАРТАЛ ИВАКИНО,"[55.948073, 37.483349]",2,2_Бригантина,01.02.2023,
01.01.2023,Московская область,Гранель,Ильинойс,"4819,6",135,897452880,897452880,993844880,СПУТНИК / КВАРТАЛ СТРОГИНО,"[55.808933, 37.318918]",4,4_Ильинойс,01.02.2023,
01.01.2023,Московская область,Гранель,Пехра,6889,178,924426276,903270276,1041050276,КВАРТАЛ АВИАТОРОВ,"[55.834675, 37.955698]",6,6_Пехра,01.02.2023,
01.01.2023,Московская область,Жилстрой,Планерный квартал,"18387,2",397,3170022113,3170022113,3537766113,БОЛЬШОЕ ПУТИЛКОВО / ПЯТНИЦКОЕ 58,"[55.880685, 37.416435]",1,1_Планерный квартал,01.02.2023,
01.01.2023,Московская область,Замитино,Замитино,"2880,9",65,411460960,409464960,467082960,ПЯТНИЦКИЕ ЛУГА / КВАРТАЛ САБУРОВО,"[55.885307, 37.258228]",1,1_Замитино,01.02.2023,
01.01.2023,Московская область,КОРТРОС,Равновесие,"31568,4",640,5114510850,4898819850,5530187850,РУБЛЁВСКИЙ КВАРТАЛ,"[55.652623, 37.121020]",1,1_Равновесие,01.02.2023,
01.01.2023,Московская область,Мортон (ПИК),Бутово Парк 2Б,"25290,1",525,3776558548,3270756548,3776558548,ПРИГОРОД ЛЕСНОЕ / ГОРКИ ПАРК / БОГДАНОВСКИЙ ЛЕС,"[55.548462, 37.587407]",1,1_Бутово Парк 2Б,01.02.2023,
01.01.2023,Московская область,Мортон (ПИК),Восточное Бутово,"27194,8",599,3995747472,3451851472,3995747472,ПРИГОРОД ЛЕСНОЕ / ГОРКИ ПАРК / БОГДАНОВСКИЙ ЛЕС,"[55.532377, 37.617693]",2,2_Восточное Бутово,01.02.2023,
01.01.2023,Московская область,Отрада Девелопмент,Отрада Комфорт,"6106,4",131,1167793100,1157687100,1279815100,БОЛЬШОЕ ПУТИЛКОВО / ПЯТНИЦКОЕ 58,"[55.872022, 37.314616]",3,3_Отрада Комфорт,01.02.2023,
01.01.2023,Московская область,ПИК,Белая Дача Парк,"22211,3",528,3729241920,3284544720,3728770720,ТОМИЛИНО ПАРК / ЕГОРОВО ПАРК,"[55.657042, 37.873772]",4,4_Белая Дача Парк,01.02.2023,
01.01.2023,Московская область,ПИК,Жулебино Парк,"14783,9",370,3194890997,2899212997,3194890997,ЛЮБЕРЦЫ / НОВОГРАД ПАВЛИНО,"[55.677194, 37.866082]",3,3_Жулебино Парк,01.02.2023,
01.01.2023,Московская область,ПИК,Измайловский лес,"6601,7",164,1286399235,1154365235,1286399235,КВАРТАЛ АВИАТОРОВ,"[55.785271, 37.850488]",1,1_Измайловский лес,01.02.2023,
01.01.2023,Московская область,ПИК,Кузьминский лес,"7981,3",210,1455649924,1296023924,1455649924,ТОМИЛИНО ПАРК / ЕГОРОВО ПАРК,"[55.662598, 37.854781]",2,2_Кузьминский лес,01.02.2023,
01.01.2023,Московская область,ПИК,Одинцово-1,"9459,7",256,1603284795,1457783795,1646977795,РУБЛЁВСКИЙ КВАРТАЛ,"[55.655397, 37.270481]",5,5_Одинцово-1,01.02.2023,
01.01.2023,Московская область,ПИК,Томилинский бульвар,"8730,4",223,1544568131,1369960131,1544568131,ТОМИЛИНО ПАРК / ЕГОРОВО ПАРК,"[55.662616, 37.867322]",3,3_Томилинский бульвар,01.02.2023,
01.01.2023,Московская область,Русич,Новые Котельники,"10853,2",306,1973926911,1956939311,2174003311,ТОМИЛИНО ПАРК / ЕГОРОВО ПАРК,"[55.639301, 37.848220]",1,1_Новые Котельники,01.02.2023,
01.01.2023,Московская область,Садовое кольцо ГК,М5,"1687,4",30,364872061,364872061,412119261,СПУТНИК / КВАРТАЛ СТРОГИНО,"[55.812862, 37.354391]",2,2_М5,01.02.2023,
01.01.2023,Московская область,Садовое кольцо ГК,Тетрис,"1745,8",40,359088159,359088159,394004159,СПУТНИК / КВАРТАЛ СТРОГИНО,"[55.817158, 37.343353]",3,3_Тетрис,01.02.2023,
01.03.2023,Московская область,Самолет,Новоград Павлино,"11228,7",303,1684874908,1592312908,1816886908,ЛЮБЕРЦЫ / НОВОГРАД ПАВЛИНО,"[55.725017, 37.975653]",5,5_Новоград Павлино,01.04.2023,
01.01.2023,Московская область,Сити XXI век,Восемь кленов,1241,30,269715181,269715181,304463181,ПЯТНИЦКИЕ ЛУГА / КВАРТАЛ САБУРОВО,"[55.834593, 37.247610]",2,2_Восемь кленов,01.02.2023,
01.01.2023,Московская область,Стройтек,Союзный,"11356,6",209,2136240517,2030055217,2257187217,РУБЛЁВСКИЙ КВАРТАЛ,"[55.660516, 37.287846]",2,2_Союзный,01.02.2023,
01.01.2023,Московская область,Тройка РЭД,Видный берег 2,"10859,7",279,2155474086,2036801086,2253995086,ПРИБРЕЖНЫЙ ПАРК / НОВОЕ ВИДНОЕ,"[55.533145, 37.718462]",2,2_Видный берег 2,01.02.2023,
01.01.2023,Московская область,Тройка РЭД,Облака 2.0,"22650,9",613,4323237889,4106839289,4559857289,ЛЮБЕРЦЫ / НОВОГРАД ПАВЛИНО,"[55.679113, 37.911160]",2,2_Облака 2.0,01.02.2023,
01.01.2023,Московская область,ФСК,Датский квартал,"24027,5",470,4998793815,4844955115,5325505115,МЫТИЩИ ПАРК / ДОЛИНА ЯУЗЫ,"[55.901767, 37.639462]",6,6_Датский квартал,01.02.2023,
01.01.2023,Московская область,ФСК,Первый Лермонтовский,"26997,3",542,5499846284,5209747284,5749693284,ЛЮБЕРЦЫ / НОВОГРАД ПАВЛИНО,"[55.680815, 37.913278]",4,4_Первый Лермонтовский,01.02.2023,
01.01.2023,Московская область,Конструктор,Домодедово Парк,"24904,7",520,3257940922,3257940922,3756034922,ПРИБРЕЖНЫЙ ПАРК / НОВОЕ ВИДНОЕ,"[55.473699, 37.705580]",1,1_Домодедово Парк,01.02.2023,
01.01.2023,Новая Москва,А101,Бунинские кварталы,"45879,8",935,10091777965,9956302065,10873898065,АЛХИМОВО / ОСТАФЬЕВО / ПОДОЛЬСКИЕ КВАРТАЛЫ / ЭКО БУНИНО,"[55.541047, 37.475591]",4,4_Бунинские кварталы,01.02.2023,
01.01.2023,Новая Москва,А101,Дзен-Кварталы,"55945,1",1157,13492158607,13302857607,14421759607,АЛХИМОВО / ОСТАФЬЕВО / ПОДОЛЬСКИЕ КВАРТАЛЫ / ЭКО БУНИНО,"[55.551298, 37.476618]",5,5_Дзен-Кварталы,01.02.2023,
01.01.2023,Новая Москва,Инвесттраст,Новые Ватутинки,"38230,6",829,8081182800,7316570800,8081182800,НОВОЕ ВНУКОВО / ЗАПАДНЫЙ КВАРТАЛ / КВАРТАЛ МАРЬИНО / ЦВЕТОЧНЫЕ ПОЛЯНЫ,"[55.518669, 37.348826]",3,3_Новые Ватутинки,01.02.2023,
01.01.2023,Новая Москва,Инвесттраст,Новые Ватутинки Заречный,40534,884,7420774690,7420774690,8231454690,НОВОЕ ВНУКОВО / ЗАПАДНЫЙ КВАРТАЛ / КВАРТАЛ МАРЬИНО / ЦВЕТОЧНЫЕ ПОЛЯНЫ,"[55.520918, 37.387180]",2,2_Новые Ватутинки Заречный,01.02.2023,
01.01.2023,Новая Москва,ПИК,Бунинские луга,"26627,1",659,5884789437,5351921037,5884463037,АЛХИМОВО / ОСТАФЬЕВО / ПОДОЛЬСКИЕ КВАРТАЛЫ / ЭКО БУНИНО,"[55.543718, 37.482062]",3,3_Бунинские луга,01.02.2023,
01.01.2023,Новая Москва,ПИК,Саларьево Парк,"16672,5",365,3667133248,3333513648,3666963648,ТРОПАРЁВО ПАРК / КВАРТАЛ РУМЯНЦЕВО,"[55.617103, 37.414014]",3,3_Саларьево Парк,01.02.2023,
01.01.2023,Новая Москва,ПИК,Середневский лес,"9053,7",248,1607584270,1426510270,1607584270,НОВОЕ ВНУКОВО / ЗАПАДНЫЙ КВАРТАЛ / КВАРТАЛ МАРЬИНО / ЦВЕТОЧНЫЕ ПОЛЯНЫ,"[55.567989, 37.285681]",4,4_Середневский лес,01.02.2023,
01.03.2023,Новая Москва,Самолет,Цветочные поляны,"43155,5",970,7421884006,7008792006,7871902006,НОВОЕ ВНУКОВО / ЗАПАДНЫЙ КВАРТАЛ / КВАРТАЛ МАРЬИНО / ЦВЕТОЧНЫЕ ПОЛЯНЫ,"[55.560444, 37.309453]",5,5_Цветочные поляны,01.04.2023,
01.03.2023,Новая Москва,Самолет,Эко Бунино,"54167,1",1224,10785486216,10034430216,11117772216,АЛХИМОВО / ОСТАФЬЕВО / ПОДОЛЬСКИЕ КВАРТАЛЫ / ЭКО БУНИНО,"[55.543638, 37.458920]",6,6_Эко Бунино,01.04.2023,
01.01.2023,Новая Москва,ФСК,Движение Говорово,"9335,7",228,1889585866,1848672966,2035386966,ТРОПАРЁВО ПАРК / КВАРТАЛ РУМЯНЦЕВО,"[55.648650, 37.439018]",2,2_Движение Говорово,01.02.2023,
01.02.2023,Москва,Apsis Globe,Сити Микc,5115,234,1178685000,1088313800,1190613800,ТРОПАРЁВО ПАРК / КВАРТАЛ РУМЯНЦЕВО,"[55.661176, 37.453333]",1,1_Сити Микc,01.03.2023,
01.02.2023,Москва,Level Group,Левел Мичуринский,"9678,6",139,3669094286,3658000286,4141930286,ВЕРЕЙСКАЯ 41,"[55.687563, 37.469647]",5,5_Левел Мичуринский,01.03.2023,
01.02.2023,Москва,Level Group,Левел Нагатинская,"5046,2",115,1934319308,1925518208,2066811808,НОВОДАНИЛОВСКАЯ 8,"[55.682613, 37.637947]",4,4_Левел Нагатинская,01.03.2023,
01.02.2023,Москва,Level Group,Левел Стрешнево,"7917,3",124,2042462928,2038617128,2260301528,СПУТНИК / КВАРТАЛ СТРОГИНО,"[55.825512, 37.412730]",1,1_Левел Стрешнево,01.03.2023,
01.02.2023,Москва,MR Group,Мод,"18049,6",310,7529239341,7309031341,8211511341,ОКТЯБРЬСКАЯ 98,"[55.798185, 37.624556]",5,5_Мод,01.03.2023,
01.02.2023,Москва,MR Group,Павелецкая Сити,"13114,5",191,5948008536,5816863536,6472588536,СТРЕМЯННЫЙ 2,"[55.719134, 37.636125]",5,5_Павелецкая Сити,01.03.2023,
01.02.2023,Москва,MR Group,Сити Бэй,"30153,9",542,9896828719,9685751419,10530060619,СПУТНИК / КВАРТАЛ СТРОГИНО,"[55.829709, 37.402839]",5,5_Сити Бэй,01.03.2023,
01.02.2023,Москва,October Group,Сторис,"5212,8",95,2207466852,2207466852,2468106852,ВЕРЕЙСКАЯ 41,"[55.697789, 37.471123]",2,2_Сторис,01.03.2023,
01.02.2023,Москва,Prime Life Development,Первый Нагатинский,"5833,5",105,2215188212,2156853212,2448528212,НОВОДАНИЛОВСКАЯ 8,"[55.682238, 37.626213]",1,1_Первый Нагатинский,01.03.2023,
01.02.2023,Москва,Seven Suns Development,Станция Л,32244,660,6189282445,5544402445,6189282445,КВАРТАЛ ДОМАШНИЙ / КВАРТАЛ НА ВОДЕ,"[55.663448, 37.735731]",2,2_Станция Л,01.03.2023,
01.02.2023,Москва,StMichael,Зорге 9,"10129,5",221,4511223420,4450017520,4733643520,ВЕРЕСК / МЯТА,"[55.783078, 37.508733]",6,6_Зорге 9,01.03.2023,
01.02.2023,Москва,А101,Южные сады,"52031,1",982,12458951486,12331575986,13372197986,АЛХИМОВО / ОСТАФЬЕВО / ПОДОЛЬСКИЕ КВАРТАЛЫ / ЭКО БУНИНО,"[55.548671, 37.517377]",2,2_Южные сады,01.03.2023,
01.02.2023,Москва,КОРТРОС,Ай Лав,"44593,8",654,16818783920,16629958920,18859648920,ОКТЯБРЬСКАЯ 98,"[55.810057, 37.625859]",3,3_Ай Лав,01.03.2023,
01.02.2023,Москва,Крост,Театральный квартал,"13076,4",186,4854516165,4854516165,5508336165,ВЕРЕСК / МЯТА,"[55.791486, 37.477368]",5,5_Театральный квартал,01.03.2023,
01.02.2023,Москва,ЛСР,Вейв,"16342,8",347,5410716511,5306616511,5764214911,КВАРТАЛ ДОМАШНИЙ / КВАРТАЛ НА ВОДЕ,"[55.636903, 37.706174]",1,1_Вейв,01.03.2023,
01.02.2023,Москва,ЛСР,Зиларт,"48500,7",737,22339609249,22339609249,24764644249,НОВОДАНИЛОВСКАЯ 8,"[55.698017, 37.635941]",5,5_Зиларт,01.03.2023,
01.02.2023,Москва,ПИК,Большая Очаковская 2,"12346,2",257,3808455970,3561531970,3808455970,ВЕРЕЙСКАЯ 41,"[55.692024, 37.467509]",3,3_Большая Очаковская 2,01.03.2023,
01.02.2023,Москва,ПИК,Вангарден,14505,292,4345076912,4243541912,4649681912,ВЕРЕЙСКАЯ 41,"[55.693886, 37.459684]",4,4_Вангарден,01.03.2023,
01.02.2023,Москва,ПИК,Люблинский парк,"31335,7",821,7013386758,6386672758,7013386758,КВАРТАЛ ДОМАШНИЙ / КВАРТАЛ НА ВОДЕ,"[55.662060, 37.731560]",3,3_Люблинский парк,01.03.2023,
01.02.2023,Москва,ПИК,Митинский лес,"21776,7",533,4472137094,4036603094,4472137094,БОЛЬШОЕ ПУТИЛКОВО / ПЯТНИЦКОЕ 58,"[55.861683, 37.374618]",4,4_Митинский лес,01.03.2023,
01.02.2023,Москва,ПИК,Никольские луга,"9061,2",224,1620620699,1439396699,1620620699,АЛХИМОВО / ОСТАФЬЕВО / ПОДОЛЬСКИЕ КВАРТАЛЫ / ЭКО БУНИНО,"[55.520161, 37.572145]",1,1_Никольские луга,01.03.2023,
01.02.2023,Москва,ПИК,Полар,"11078,7",275,2559507427,2337933427,2559507427,МЫТИЩИ ПАРК / ДОЛИНА ЯУЗЫ,"[55.892933, 37.643937]",5,5_Полар,01.03.2023,
01.02.2023,Москва,ПИК,Руставели 14,"15789,1",356,4772157665,4469042865,4784824865,ОКТЯБРЬСКАЯ 98,"[55.812141, 37.599946]",6,6_Руставели 14,01.03.2023,
01.02.2023,Москва,ПИК (Forma),Форст,"15710,3",250,6364921724,6364159724,7149674724,НОВОДАНИЛОВСКАЯ 8,"[55.705952, 37.631786]",3,3_Форст,01.03.2023,
01.02.2023,Москва,Пионер,Прайд,7141,94,2909042071,2750102071,3107152071,ОКТЯБРЬСКАЯ 98,"[55.798583, 37.599694]",4,4_Прайд,01.03.2023,
01.02.2023,Москва,Пионер,Хай Лайф,"11242,4",114,6763844264,6403492264,7302884264,СТРЕМЯННЫЙ 2,"[55.725578, 37.645064]",4,4_Хай Лайф,01.03.2023,
01.02.2023,Москва,РГ Девелопмент,Родной Город. Октябрьское поле,"11882,9",250,3851749120,3614091120,3851749120,ВЕРЕСК / МЯТА,"[55.790656, 37.471066]",7,7_Родной Город. Октябрьское поле,01.03.2023,
